,ACCESSION,TAXON_ID,LINEAGE,TITLE,LEAFNAME,CladeLabel
105,XM_008529681.1,9798,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Perissodactyla', 'Equidae', 'Equus', 'Equus przewalskii']","PREDICTED: Equus przewalskii B-cell CLL/lymphoma 6 (BCL6), mRNA",,Euteleostomi
106,XM_008580059.1,482537,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Dermoptera', 'Cynocephalidae', 'Galeopterus', 'Galeopterus variegatus']","PREDICTED: Galeopterus variegatus B-cell CLL/lymphoma 6 (BCL6), transcript variant X1, mRNA",XM_008580059_1_PREDICTED_Galeopterus_variegatus_B_cell_CLL_lymphoma_6_BCL6_transcript_variant_X1_mRNA,Euteleostomi
107,XM_008644564.2,85066,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Corvidae', 'Corvus', 'Corvus brachyrhynchos']","PREDICTED: Corvus brachyrhynchos B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_008644564_2_PREDICTED_Corvus_brachyrhynchos_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
108,XM_008705170.2,29073,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Ursidae', 'Ursus', 'Ursus maritimus']","PREDICTED: Ursus maritimus BCL6 transcription repressor (BCL6), transcript variant X2, mRNA",XM_008705170_2_PREDICTED_Ursus_maritimus_BCL6_transcription_repressor_BCL6_transcript_variant_X2_mRNA,Euteleostomi
109,XM_008839673.3,1026970,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Spalacidae', 'Spalacinae', 'Nannospalax', 'Nannospalax galili']","PREDICTED: Nannospalax galili BCL6 transcription repressor (Bcl6), transcript variant X1, mRNA",XM_008839673_3_PREDICTED_Nannospalax_galili_BCL6_transcription_repressor_Bcl6_transcript_variant_X1_mRNA,Euteleostomi
110,XM_018075001.2,328815,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pipridae', 'Manacus', 'Manacus vitellinus']","PREDICTED: Manacus vitellinus BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_018075001_2_PREDICTED_Manacus_vitellinus_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
111,XM_008947051.1,57421,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Coraciiformes', 'Meropidae', 'Merops', 'Merops nubicus']","PREDICTED: Merops nubicus B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_008947051_1_PREDICTED_Merops_nubicus_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
112,XM_009074077.1,57068,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Acanthisittidae', 'Acanthisitta', 'Acanthisitta chloris']","PREDICTED: Acanthisitta chloris B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009074077_1_PREDICTED_Acanthisitta_chloris_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
113,XM_009089135.4,9135,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Fringillidae', 'Carduelinae', 'Serinus', 'Serinus canaria']","PREDICTED: Serinus canaria BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_009089135_4_PREDICTED_Serinus_canaria_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
114,XM_009282362.1,9233,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Sphenisciformes', 'Spheniscidae', 'Aptenodytes', 'Aptenodytes forsteri']","PREDICTED: Aptenodytes forsteri B-cell CLL/lymphoma 6 (BCL6), transcript variant X1, mRNA",XM_009282362_1_PREDICTED_Aptenodytes_forsteri_B_cell_CLL_lymphoma_6_BCL6_transcript_variant_X1_mRNA,Euteleostomi
115,XM_009323587.1,9238,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Sphenisciformes', 'Spheniscidae', 'Pygoscelis', 'Pygoscelis adeliae']","PREDICTED: Pygoscelis adeliae B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009323587_1_PREDICTED_Pygoscelis_adeliae_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
116,XM_009468446.1,128390,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Threskiornithidae', 'Nipponia', 'Nipponia nippon']","PREDICTED: Nipponia nippon B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009468446_1_PREDICTED_Nipponia_nippon_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
117,XM_009481748.1,36300,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Pelecanidae', 'Pelecanus', 'Pelecanus crispus']","PREDICTED: Pelecanus crispus B-cell CLL/lymphoma 6 (BCL6), transcript variant X1, mRNA",XM_009481748_1_PREDICTED_Pelecanus_crispus_B_cell_CLL_lymphoma_6_BCL6_transcript_variant_X1_mRNA,Euteleostomi
118,XM_009504770.1,9209,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Suliformes', 'Phalacrocoracidae', 'Phalacrocorax', 'Phalacrocorax carbo']","PREDICTED: Phalacrocorax carbo B-cell CLL/lymphoma 6 (BCL6), partial mRNA",,Euteleostomi
119,XM_054074606.1,55661,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Cuculiformes', 'Cuculidae', 'Cuculus', 'Cuculus canorus']","PREDICTED: Cuculus canorus BCL6 transcription repressor (BCL6), mRNA",XM_054074606_1_PREDICTED_Cuculus_canorus_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
120,XM_035891225.1,188379,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Ardeidae', 'Egretta', 'Egretta garzetta']","PREDICTED: Egretta garzetta BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_035891225_1_PREDICTED_Egretta_garzetta_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
121,XM_009682141.1,441894,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Palaeognathae', 'Struthioniformes', 'Struthionidae', 'Struthio', 'Struthio camelus', 'Struthio camelus australis']","PREDICTED: Struthio camelus australis B-cell CLL/lymphoma 6 (BCL6), transcript variant X1, mRNA",XM_009682141_1_PREDICTED_Struthio_camelus_australis_B_cell_CLL_lymphoma_6_BCL6_transcript_variant_X1_mRNA,Euteleostomi
122,XM_009694626.1,54380,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Cariamiformes', 'Cariamidae', 'Cariama', 'Cariama cristata']","PREDICTED: Cariama cristata B-cell CLL/lymphoma 6 (BCL6), partial mRNA",,Euteleostomi
123,XM_009871847.1,57397,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Trogoniformes', 'Trogonidae', 'Apaloderma', 'Apaloderma vittatum']","PREDICTED: Apaloderma vittatum B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009871847_1_PREDICTED_Apaloderma_vittatum_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
124,XM_009883356.1,50402,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Charadriidae', 'Charadrius', 'Charadrius vociferus']","PREDICTED: Charadrius vociferus B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009883356_1_PREDICTED_Charadrius_vociferus_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
125,XM_054166360.1,118200,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Piciformes', 'Picidae', 'Dryobates', 'Dryobates pubescens']","PREDICTED: Dryobates pubescens BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_054166360_1_PREDICTED_Dryobates_pubescens_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
126,XM_009916919.1,8969,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Haliaeetus', 'Haliaeetus albicilla']","PREDICTED: Haliaeetus albicilla B-cell CLL/lymphoma 6 (BCL6), transcript variant X1, mRNA",XM_009916919_1_PREDICTED_Haliaeetus_albicilla_B_cell_CLL_lymphoma_6_BCL6_transcript_variant_X1_mRNA,Euteleostomi
127,XM_009931663.1,30419,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Opisthocomiformes', 'Opisthocomidae', 'Opisthocomus', 'Opisthocomus hoazin']","PREDICTED: Opisthocomus hoazin B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009931663_1_PREDICTED_Opisthocomus_hoazin_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
128,XM_009989835.1,121530,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Musophagiformes', 'Musophagidae', 'Tauraco', 'Tauraco erythrolophus']","PREDICTED: Tauraco erythrolophus B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_009989835_1_PREDICTED_Tauraco_erythrolophus_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
129,XM_010022513.1,176057,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Psittaciformes', 'Psittacidae', 'Nestor', 'Nestor notabilis']","PREDICTED: Nestor notabilis B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_010022513_1_PREDICTED_Nestor_notabilis_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
130,XM_010078249.1,240206,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Ciconiiformes', 'Pteroclidae', 'Pterocles', 'Pterocles gutturalis']","PREDICTED: Pterocles gutturalis B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_010078249_1_PREDICTED_Pterocles_gutturalis_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
131,XM_010137261.1,175836,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Bucerotiformes', 'Bucerotidae', 'Buceros', 'Buceros rhinoceros', 'Buceros rhinoceros silvestris']","PREDICTED: Buceros rhinoceros silvestris B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_010137261_1_PREDICTED_Buceros_rhinoceros_silvestris_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
132,XM_010177271.1,279965,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Caprimulgiformes', 'Caprimulgidae', 'Antrostomus', 'Antrostomus carolinensis']","PREDICTED: Antrostomus carolinensis BCL6 transcription repressor (BCL6), transcript variant X1, mRNA",XM_010177271_1_PREDICTED_Antrostomus_carolinensis_BCL6_transcription_repressor_BCL6_transcript_variant_X1_mRNA,Euteleostomi
133,XM_010178553.1,54374,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Mesitornithidae', 'Mesitornis', 'Mesitornis unicolor']","PREDICTED: Mesitornis unicolor B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_010178553_1_PREDICTED_Mesitornis_unicolor_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
134,XM_010224385.1,94827,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Palaeognathae', 'Tinamiformes', 'Tinamidae', 'Tinamus', 'Tinamus guttatus']","PREDICTED: Tinamus guttatus B-cell CLL/lymphoma 6 (BCL6), transcript variant X1, mRNA",XM_010224385_1_PREDICTED_Tinamus_guttatus_B_cell_CLL_lymphoma_6_BCL6_transcript_variant_X1_mRNA,Euteleostomi
135,XM_010287479.1,97097,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Eurypygimorphae', 'Phaethontiformes', 'Phaethontidae', 'Phaethon', 'Phaethon lepturus']","PREDICTED: Phaethon lepturus B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_010287479_1_PREDICTED_Phaethon_lepturus_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
136,XM_010307076.1,100784,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Gruidae', 'Balearica', 'Balearica regulorum', 'Balearica regulorum gibbericeps']","PREDICTED: Balearica regulorum gibbericeps B-cell CLL/lymphoma 6 (BCL6), mRNA",XM_010307076_1_PREDICTED_Balearica_regulorum_gibbericeps_B_cell_CLL_lymphoma_6_BCL6_mRNA,Euteleostomi
137,XM_010352590.2,61622,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus', 'Rhinopithecus roxellana']","PREDICTED: Rhinopithecus roxellana BCL6 transcription repressor (BCL6), mRNA",,Euteleostomi
138,XM_039556923.1,932674,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Sauropsida', 'Sauria', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Corvidae', 'Corvus', 'Corvus cornix', 'Corvus cornix cornix']","PREDICTED: Corvus cornix cornix BCL6 transcription repressor (BCL6), mRNA",XM_039556923_1_PREDICTED_Corvus_cornix_cornix_BCL6_transcription_repressor_BCL6_mRNA,Euteleostomi
